Sex ,Length ,year,river,species
male,720,1983,Chena,Chinook
male,490,1983,Chena,Chinook
male,505,1983,Chena,Chinook
male,570,1983,Chena,Chinook
male,490,1983,Chena,Chinook
female,890,1983,Chena,Chinook
female,800,1983,Chena,Chinook
female,810,1983,Chena,Chinook
female,890,1983,Chena,Chinook
female,800,1983,Chena,Chinook
male,600,1983,Chena,Chinook
unknown,,1983,Chena,Chinook
unknown,760,1983,Chena,Chinook
unknown,800,1983,Chena,Chinook
female,,1983,Chena,Chinook
female,900,1983,Chena,Chinook
male,705,1983,Chena,Chinook
male,495,1983,Chena,Chinook
male,620,1983,Chena,Chinook
female,730,1983,Chena,Chinook
female,,1983,Chena,Chinook
male,510,1983,Chena,Chinook
female,900,1983,Chena,Chinook
male,,1983,Chena,Chinook
male,960,1983,Chena,Chinook
male,525,1983,Chena,Chinook
male,825,1983,Chena,Chinook
male,945,1983,Chena,Chinook
male,460,1983,Chena,Chinook
male,610,1983,Chena,Chinook
male,545,1983,Chena,Chinook
female,950,1983,Chena,Chinook
female,860,1983,Chena,Chinook
male,640,1983,Chena,Chinook
male,780,1983,Chena,Chinook
female,810,1983,Chena,Chinook
female,920,1983,Chena,Chinook
male,750,1983,Chena,Chinook
male,655,1983,Chena,Chinook
male,985,1983,Chena,Chinook
male,455,1983,Chena,Chinook
male,1000,1983,Chena,Chinook
male,615,1983,Chena,Chinook
unknown,,1983,Chena,Chinook
male,895,1983,Chena,Chinook
male,585,1983,Chena,Chinook
male,585,1983,Chena,Chinook
male,710,1983,Chena,Chinook
male,540,1983,Chena,Chinook
male,880,1983,Chena,Chinook
male,,1983,Chena,Chinook
male,570,1983,Chena,Chinook
female,945,1983,Chena,Chinook
male,515,1983,Chena,Chinook
male,1070,1983,Chena,Chinook
male,525,1983,Chena,Chinook
female,795,1983,Chena,Chinook
unknown,890,1983,Chena,Chinook
female,880,1983,Chena,Chinook
female,925,1983,Chena,Chinook
female,870,1983,Chena,Chinook
male,805,1983,Chena,Chinook
female,780,1983,Chena,Chinook
male,670,1983,Chena,Chinook
male,600,1984,Chena,Chinook
male,620,1984,Chena,Chinook
female,875,1984,Chena,Chinook
male,700,1984,Chena,Chinook
male,760,1984,Chena,Chinook
male,685,1984,Chena,Chinook
male,720,1984,Chena,Chinook
female,840,1984,Chena,Chinook
female,920,1984,Chena,Chinook
female,925,1984,Chena,Chinook
male,690,1984,Chena,Chinook
male,545,1984,Chena,Chinook
male,545,1984,Chena,Chinook
male,685,1984,Chena,Chinook
male,590,1984,Chena,Chinook
male,660,1984,Chena,Chinook
female,640,1984,Chena,Chinook
male,670,1984,Chena,Chinook
female,795,1984,Chena,Chinook
male,,1984,Chena,Chinook
male,680,1984,Chena,Chinook
female,680,1984,Chena,Chinook
male,710,1984,Chena,Chinook
female,905,1984,Chena,Chinook
female,765,1984,Chena,Chinook
male,890,1984,Chena,Chinook
male,715,1984,Chena,Chinook
female,820,1984,Chena,Chinook
male,935,1984,Chena,Chinook
female,870,1984,Chena,Chinook
female,915,1984,Chena,Chinook
female,885,1984,Chena,Chinook
female,860,1984,Chena,Chinook
male,665,1984,Chena,Chinook
male,705,1984,Chena,Chinook
female,655,1984,Chena,Chinook
female,680,1984,Chena,Chinook
female,925,1984,Chena,Chinook
male,860,1984,Chena,Chinook
male,785,1984,Chena,Chinook
male,660,1984,Chena,Chinook
female,590,1984,Chena,Chinook
female,915,1984,Chena,Chinook
female,860,1984,Chena,Chinook
male,515,1984,Chena,Chinook
male,550,1984,Chena,Chinook
female,895,1984,Chena,Chinook
female,860,1984,Chena,Chinook
female,890,1984,Chena,Chinook
female,905,1984,Chena,Chinook
male,645,1984,Chena,Chinook
male,650,1984,Chena,Chinook
female,865,1984,Chena,Chinook
female,960,1984,Chena,Chinook
male,725,1984,Chena,Chinook
female,660,1984,Chena,Chinook
male,745,1984,Chena,Chinook
male,1015,1984,Chena,Chinook
female,850,1984,Chena,Chinook
unknown,910,1984,Chena,Chinook
male,510,1984,Chena,Chinook
female,850,1984,Chena,Chinook
female,695,1984,Chena,Chinook
female,715,1984,Chena,Chinook
male,580,1984,Chena,Chinook
male,610,1984,Chena,Chinook
female,840,1984,Chena,Chinook
male,830,1984,Chena,Chinook
male,905,1984,Chena,Chinook
female,950,1984,Chena,Chinook
male,485,1984,Chena,Chinook
male,675,1984,Chena,Chinook
male,650,1984,Chena,Chinook
male,665,1984,Chena,Chinook
female,750,1984,Chena,Chinook
male,785,1984,Chena,Chinook
male,720,1984,Chena,Chinook
female,870,1984,Chena,Chinook
male,635,1984,Chena,Chinook
female,925,1984,Chena,Chinook
female,945,1984,Chena,Chinook
male,670,1984,Chena,Chinook
male,660,1984,Chena,Chinook
female,880,1984,Chena,Chinook
male,495,1984,Chena,Chinook
female,825,1984,Chena,Chinook
female,720,1984,Chena,Chinook
male,660,1984,Chena,Chinook
male,510,1984,Chena,Chinook
female,695,1984,Chena,Chinook
male,465,1984,Chena,Chinook
female,675,1984,Chena,Chinook
female,815,1984,Chena,Chinook
male,525,1984,Chena,Chinook
female,925,1984,Chena,Chinook
male,755,1984,Chena,Chinook
male,655,1984,Chena,Chinook
male,625,1984,Chena,Chinook
male,475,1984,Chena,Chinook
male,470,1984,Chena,Chinook
male,465,1984,Chena,Chinook
male,430,1984,Chena,Chinook
male,565,1984,Chena,Chinook
male,515,1984,Chena,Chinook
male,535,1984,Chena,Chinook
female,640,1984,Chena,Chinook
male,515,1984,Chena,Chinook
female,920,1984,Chena,Chinook
male,985,1984,Chena,Chinook
female,805,1984,Chena,Chinook
female,,1984,Chena,Chinook
female,900,1984,Chena,Chinook
female,770,1984,Chena,Chinook
female,965,1984,Chena,Chinook
female,935,1984,Chena,Chinook
female,890,1984,Chena,Chinook
male,640,1984,Chena,Chinook
female,930,1984,Chena,Chinook
female,975,1984,Chena,Chinook
female,960,1984,Chena,Chinook
female,788,1984,Chena,Chinook
female,905,1984,Chena,Chinook
male,745,1984,Chena,Chinook
female,700,1984,Chena,Chinook
female,980,1984,Chena,Chinook
male,720,1984,Chena,Chinook
male,680,1984,Chena,Chinook
female,865,1984,Chena,Chinook
female,965,1984,Chena,Chinook
female,940,1984,Chena,Chinook
male,715,1984,Chena,Chinook
male,800,1984,Chena,Chinook
male,600,1984,Chena,Chinook
male,760,1984,Chena,Chinook
female,865,1984,Chena,Chinook
female,860,1984,Chena,Chinook
male,650,1984,Chena,Chinook
female,1101,1984,Chena,Chinook
male,710,1984,Chena,Chinook
male,680,1984,Chena,Chinook
female,880,1984,Chena,Chinook
male,510,1984,Chena,Chinook
male,750,1984,Chena,Chinook
female,895,1984,Chena,Chinook
female,930,1984,Chena,Chinook
male,650,1984,Chena,Chinook
male,660,1984,Chena,Chinook
female,960,1984,Chena,Chinook
female,775,1984,Chena,Chinook
male,485,1984,Chena,Chinook
male,,1984,Chena,Chinook
female,740,1984,Chena,Chinook
male,690,1984,Chena,Chinook
male,715,1984,Chena,Chinook
male,550,1984,Chena,Chinook
male,710,1984,Chena,Chinook
male,655,1984,Chena,Chinook
male,940,1984,Chena,Chinook
male,710,1984,Chena,Chinook
female,900,1984,Chena,Chinook
male,670,1984,Chena,Chinook
female,935,1984,Chena,Chinook
female,840,1984,Chena,Chinook
female,900,1984,Chena,Chinook
male,900,1984,Chena,Chinook
male,770,1984,Chena,Chinook
female,850,1984,Chena,Chinook
male,845,1984,Chena,Chinook
female,820,1984,Chena,Chinook
female,960,1984,Chena,Chinook
male,530,1984,Chena,Chinook
male,710,1984,Chena,Chinook
female,880,1984,Chena,Chinook
female,775,1984,Chena,Chinook
female,880,1984,Chena,Chinook
female,850,1984,Chena,Chinook
female,655,1984,Chena,Chinook
male,680,1984,Chena,Chinook
male,670,1984,Chena,Chinook
male,840,1984,Chena,Chinook
male,650,1984,Chena,Chinook
male,750,1984,Chena,Chinook
male,690,1984,Chena,Chinook
female,875,1984,Chena,Chinook
female,925,1984,Chena,Chinook
male,670,1984,Chena,Chinook
male,760,1984,Chena,Chinook
male,525,1984,Chena,Chinook
male,695,1984,Chena,Chinook
male,655,1984,Chena,Chinook
male,715,1984,Chena,Chinook
male,810,1984,Chena,Chinook
female,945,1984,Chena,Chinook
female,925,1984,Chena,Chinook
male,780,1984,Chena,Chinook
male,790,1984,Chena,Chinook
male,745,1984,Chena,Chinook
male,570,1984,Chena,Chinook
male,635,1984,Chena,Chinook
female,860,1984,Chena,Chinook
male,620,1984,Chena,Chinook
male,690,1984,Chena,Chinook
male,705,1984,Chena,Chinook
female,900,1984,Chena,Chinook
female,905,1984,Chena,Chinook
female,965,1984,Chena,Chinook
female,860,1984,Chena,Chinook
female,665,1984,Chena,Chinook
female,830,1984,Chena,Chinook
male,475,1984,Chena,Chinook
male,850,1984,Chena,Chinook
male,690,1984,Chena,Chinook
male,710,1984,Chena,Chinook
male,610,1984,Chena,Chinook
female,955,1984,Chena,Chinook
male,,1984,Chena,Chinook
male,655,1984,Chena,Chinook
male,960,1984,Chena,Chinook
male,710,1984,Chena,Chinook
female,900,1984,Chena,Chinook
male,690,1984,Chena,Chinook
male,690,1984,Chena,Chinook
female,930,1984,Chena,Chinook
female,955,1984,Chena,Chinook
female,720,1984,Chena,Chinook
male,690,1984,Chena,Chinook
male,500,1984,Chena,Chinook
female,795,1984,Chena,Chinook
female,785,1984,Chena,Chinook
female,820,1984,Chena,Chinook
male,775,1984,Chena,Chinook
male,520,1984,Chena,Chinook
male,790,1984,Chena,Chinook
male,690,1984,Chena,Chinook
male,700,1984,Chena,Chinook
male,820,1984,Chena,Chinook
male,725,1984,Chena,Chinook
female,925,1984,Chena,Chinook
male,810,1984,Chena,Chinook
female,880,1984,Chena,Chinook
male,680,1984,Chena,Chinook
male,1055,1984,Chena,Chinook
male,495,1984,Chena,Chinook
male,430,1984,Chena,Chinook
male,560,1984,Chena,Chinook
male,470,1984,Chena,Chinook
female,895,1984,Chena,Chinook
female,855,1984,Chena,Chinook
male,565,1984,Chena,Chinook
male,700,1984,Chena,Chinook
male,580,1984,Chena,Chinook
female,810,1984,Chena,Chinook
female,895,1984,Chena,Chinook
male,775,1984,Chena,Chinook
male,615,1984,Chena,Chinook
male,780,1984,Chena,Chinook
female,875,1984,Chena,Chinook
male,700,1984,Chena,Chinook
female,840,1984,Chena,Chinook
female,665,1984,Chena,Chinook
female,905,1984,Chena,Chinook
male,780,1984,Chena,Chinook
female,900,1984,Chena,Chinook
female,750,1984,Chena,Chinook
male,670,1984,Chena,Chinook
male,935,1984,Chena,Chinook
female,920,1984,Chena,Chinook
female,880,1984,Chena,Chinook
male,730,1984,Chena,Chinook
male,655,1984,Chena,Chinook
male,490,1984,Chena,Chinook
male,500,1984,Chena,Chinook
male,720,1984,Chena,Chinook
male,720,1984,Chena,Chinook
female,745,1984,Chena,Chinook
female,850,1984,Chena,Chinook
male,730,1984,Chena,Chinook
female,825,1984,Chena,Chinook
female,910,1984,Chena,Chinook
female,865,1984,Chena,Chinook
female,850,1984,Chena,Chinook
male,480,1984,Chena,Chinook
female,765,1984,Chena,Chinook
male,955,1984,Chena,Chinook
female,850,1984,Chena,Chinook
male,710,1984,Chena,Chinook
female,885,1984,Chena,Chinook
male,735,1984,Chena,Chinook
female,855,1984,Chena,Chinook
female,825,1984,Chena,Chinook
male,730,1984,Chena,Chinook
female,825,1984,Chena,Chinook
female,930,1984,Chena,Chinook
male,685,1984,Chena,Chinook
male,960,1984,Chena,Chinook
male,870,1984,Chena,Chinook
male,650,1984,Chena,Chinook
male,710,1984,Chena,Chinook
female,,1984,Chena,Chinook
female,935,1984,Chena,Chinook
female,770,1984,Chena,Chinook
female,,1984,Chena,Chinook
female,,1984,Chena,Chinook
female,,1984,Chena,Chinook
female,,1984,Chena,Chinook
female,,1984,Chena,Chinook
female,920,1984,Chena,Chinook
male,660,1984,Chena,Chinook
male,915,1984,Chena,Chinook
male,880,1984,Chena,Chinook
male,515,1984,Chena,Chinook
male,640,1984,Chena,Chinook
female,820,1984,Chena,Chinook
female,750,1984,Chena,Chinook
male,550,1984,Chena,Chinook
female,880,1984,Chena,Chinook
male,690,1984,Chena,Chinook
female,670,1984,Chena,Chinook
female,890,1984,Chena,Chinook
male,645,1984,Chena,Chinook
male,680,1984,Chena,Chinook
male,615,1984,Chena,Chinook
male,700,1984,Chena,Chinook
male,720,1984,Chena,Chinook
male,680,1984,Chena,Chinook
male,685,1984,Chena,Chinook
female,855,1984,Chena,Chinook
male,680,1984,Chena,Chinook
male,775,1984,Chena,Chinook
female,925,1984,Chena,Chinook
female,905,1984,Chena,Chinook
female,845,1984,Chena,Chinook
male,740,1984,Chena,Chinook
female,835,1984,Chena,Chinook
female,810,1984,Chena,Chinook
female,910,1984,Chena,Chinook
male,570,1984,Chena,Chinook
male,570,1984,Chena,Chinook
male,660,1984,Chena,Chinook
female,935,1984,Chena,Chinook
female,775,1984,Chena,Chinook
male,1020,1984,Chena,Chinook
female,920,1984,Chena,Chinook
male,740,1984,Chena,Chinook
male,735,1984,Chena,Chinook
female,940,1984,Chena,Chinook
male,730,1984,Chena,Chinook
male,660,1984,Chena,Chinook
male,735,1984,Chena,Chinook
female,850,1984,Chena,Chinook
female,910,1984,Chena,Chinook
male,670,1984,Chena,Chinook
female,900,1984,Chena,Chinook
female,865,1984,Chena,Chinook
male,650,1984,Chena,Chinook
male,665,1984,Chena,Chinook
male,1000,1984,Chena,Chinook
female,935,1984,Chena,Chinook
male,610,1984,Chena,Chinook
male,670,1984,Chena,Chinook
male,705,1984,Chena,Chinook
male,660,1984,Chena,Chinook
male,665,1984,Chena,Chinook
female,680,1984,Chena,Chinook
female,675,1984,Chena,Chinook
female,675,1984,Chena,Chinook
female,710,1984,Chena,Chinook
male,650,1984,Chena,Chinook
male,525,1984,Chena,Chinook
male,485,1984,Chena,Chinook
female,710,1984,Chena,Chinook
female,695,1984,Chena,Chinook
male,915,1984,Chena,Chinook
male,895,1984,Chena,Chinook
female,725,1984,Chena,Chinook
male,660,1984,Chena,Chinook
male,710,1984,Chena,Chinook
male,700,1984,Chena,Chinook
male,685,1984,Chena,Chinook
male,650,1984,Chena,Chinook
female,810,1984,Chena,Chinook
male,615,1984,Chena,Chinook
male,475,1984,Chena,Chinook
female,650,1984,Chena,Chinook
male,720,1984,Chena,Chinook
male,660,1984,Chena,Chinook
female,885,1984,Chena,Chinook
male,710,1984,Chena,Chinook
male,570,1984,Chena,Chinook
male,910,1984,Chena,Chinook
female,705,1984,Chena,Chinook
male,680,1984,Chena,Chinook
female,870,1984,Chena,Chinook
female,715,1984,Chena,Chinook
female,700,1984,Chena,Chinook
female,980,1984,Chena,Chinook
male,735,1984,Chena,Chinook
female,835,1984,Chena,Chinook
male,505,1984,Chena,Chinook
female,830,1984,Chena,Chinook
male,690,1984,Chena,Chinook
female,815,1984,Chena,Chinook
female,820,1984,Chena,Chinook
male,620,1984,Chena,Chinook
female,870,1984,Chena,Chinook
female,870,1984,Chena,Chinook
male,710,1984,Chena,Chinook
male,625,1984,Chena,Chinook
female,735,1984,Chena,Chinook
male,740,1984,Chena,Chinook
male,680,1984,Chena,Chinook
male,455,1984,Chena,Chinook
female,905,1984,Chena,Chinook
male,745,1984,Chena,Chinook
female,870,1984,Chena,Chinook
female,790,1984,Chena,Chinook
male,845,1984,Chena,Chinook
female,900,1984,Chena,Chinook
male,715,1984,Chena,Chinook
female,775,1984,Chena,Chinook
male,560,1984,Chena,Chinook
male,655,1984,Chena,Chinook
male,430,1984,Chena,Chinook
male,640,1984,Chena,Chinook
male,720,1984,Chena,Chinook
male,720,1984,Chena,Chinook
female,875,1984,Chena,Chinook
male,680,1984,Chena,Chinook
female,865,1984,Chena,Chinook
female,940,1984,Chena,Chinook
male,715,1984,Chena,Chinook
female,925,1984,Chena,Chinook
female,835,1984,Chena,Chinook
male,720,1984,Chena,Chinook
female,800,1984,Chena,Chinook
male,775,1984,Chena,Chinook
female,965,1984,Chena,Chinook
male,760,1984,Chena,Chinook
male,900,1984,Chena,Chinook
male,600,1984,Chena,Chinook
female,875,1984,Chena,Chinook
male,735,1984,Chena,Chinook
male,880,1984,Chena,Chinook
male,635,1984,Chena,Chinook
female,920,1984,Chena,Chinook
female,855,1984,Chena,Chinook
female,845,1984,Chena,Chinook
male,500,1984,Chena,Chinook
female,835,1984,Chena,Chinook
male,770,1984,Chena,Chinook
female,770,1984,Chena,Chinook
female,840,1984,Chena,Chinook
male,580,1984,Chena,Chinook
female,895,1984,Chena,Chinook
female,920,1984,Chena,Chinook
female,925,1984,Chena,Chinook
female,815,1984,Chena,Chinook
male,425,1984,Chena,Chinook
male,680,1984,Chena,Chinook
female,875,1984,Chena,Chinook
female,930,1984,Chena,Chinook
female,810,1984,Chena,Chinook
male,710,1984,Chena,Chinook
male,655,1984,Chena,Chinook
male,645,1984,Chena,Chinook
female,810,1984,Chena,Chinook
female,955,1984,Chena,Chinook
female,860,1984,Chena,Chinook
female,,1984,Chena,Chinook
male,555,1984,Chena,Chinook
male,865,1984,Chena,Chinook
female,935,1984,Chena,Chinook
female,905,1984,Chena,Chinook
male,690,1984,Chena,Chinook
female,810,1984,Chena,Chinook
female,845,1984,Chena,Chinook
male,785,1984,Chena,Chinook
male,680,1984,Chena,Chinook
male,700,1984,Chena,Chinook
male,540,1984,Chena,Chinook
male,575,1984,Chena,Chinook
male,730,1984,Chena,Chinook
male,700,1984,Chena,Chinook
female,885,1984,Chena,Chinook
female,830,1984,Chena,Chinook
male,700,1984,Chena,Chinook
female,870,1984,Chena,Chinook
male,770,1984,Chena,Chinook
male,500,1984,Chena,Chinook
male,725,1984,Chena,Chinook
female,870,1984,Chena,Chinook
female,860,1984,Chena,Chinook
female,915,1984,Chena,Chinook
female,765,1984,Chena,Chinook
male,720,1984,Chena,Chinook
female,855,1984,Chena,Chinook
male,970,1984,Chena,Chinook
male,730,1984,Chena,Chinook
male,690,1984,Chena,Chinook
male,760,1984,Chena,Chinook
female,810,1984,Chena,Chinook
female,880,1984,Chena,Chinook
female,855,1984,Chena,Chinook
male,695,1984,Chena,Chinook
male,690,1984,Chena,Chinook
male,675,1984,Chena,Chinook
male,710,1984,Chena,Chinook
female,980,1984,Chena,Chinook
male,710,1984,Chena,Chinook
male,935,1984,Chena,Chinook
male,665,1984,Chena,Chinook
male,900,1984,Chena,Chinook
male,695,1984,Chena,Chinook
male,910,1984,Chena,Chinook
male,660,1984,Chena,Chinook
female,820,1984,Chena,Chinook
male,825,1984,Chena,Chinook
male,630,1984,Chena,Chinook
male,680,1984,Chena,Chinook
male,660,1984,Chena,Chinook
male,710,1984,Chena,Chinook
female,860,1984,Chena,Chinook
male,710,1984,Chena,Chinook
male,565,1984,Chena,Chinook
male,485,1984,Chena,Chinook
female,945,1984,Chena,Chinook
male,935,1984,Chena,Chinook
male,430,1984,Chena,Chinook
male,745,1984,Chena,Chinook
male,475,1984,Chena,Chinook
male,775,1984,Chena,Chinook
male,720,1984,Chena,Chinook
male,660,1984,Chena,Chinook
female,855,1984,Chena,Chinook
male,775,1984,Chena,Chinook
male,620,1984,Chena,Chinook
male,650,1984,Chena,Chinook
male,710,1984,Chena,Chinook
male,770,1984,Chena,Chinook
male,455,1984,Chena,Chinook
female,950,1984,Chena,Chinook
male,515,1984,Chena,Chinook
male,645,1984,Chena,Chinook
female,870,1984,Chena,Chinook
female,850,1984,Chena,Chinook
male,460,1984,Chena,Chinook
male,890,1984,Chena,Chinook
male,735,1984,Chena,Chinook
male,800,1984,Chena,Chinook
male,435,1984,Chena,Chinook
male,560,1984,Chena,Chinook
female,910,1984,Chena,Chinook
female,945,1984,Chena,Chinook
male,490,1984,Chena,Chinook
male,740,1984,Chena,Chinook
female,875,1984,Chena,Chinook
male,675,1984,Chena,Chinook
female,835,1984,Chena,Chinook
male,780,1984,Chena,Chinook
male,450,1984,Chena,Chinook
female,970,1984,Chena,Chinook
male,515,1984,Chena,Chinook
female,845,1984,Chena,Chinook
male,680,1984,Chena,Chinook
male,990,1984,Chena,Chinook
female,970,1984,Chena,Chinook
male,760,1984,Chena,Chinook
male,640,1984,Chena,Chinook
male,610,1984,Chena,Chinook
female,825,1984,Chena,Chinook
female,865,1984,Chena,Chinook
female,950,1984,Chena,Chinook
male,675,1984,Chena,Chinook
male,700,1984,Chena,Chinook
female,950,1984,Chena,Chinook
female,905,1984,Chena,Chinook
female,750,1984,Chena,Chinook
male,950,1984,Chena,Chinook
female,930,1984,Chena,Chinook
female,830,1984,Chena,Chinook
female,925,1984,Chena,Chinook
female,830,1984,Chena,Chinook
female,910,1984,Chena,Chinook
male,800,1984,Chena,Chinook
male,690,1984,Chena,Chinook
male,755,1984,Chena,Chinook
female,905,1984,Chena,Chinook
male,690,1984,Chena,Chinook
male,660,1984,Chena,Chinook
female,640,1984,Chena,Chinook
male,720,1984,Chena,Chinook
male,570,1984,Chena,Chinook
female,890,1985,Chena,Chinook
female,695,1985,Chena,Chinook
female,845,1985,Chena,Chinook
female,875,1985,Chena,Chinook
female,750,1985,Chena,Chinook
female,905,1985,Chena,Chinook
female,830,1985,Chena,Chinook
female,845,1985,Chena,Chinook
female,770,1985,Chena,Chinook
female,890,1985,Chena,Chinook
male,720,1985,Chena,Chinook
male,635,1985,Chena,Chinook
male,605,1985,Chena,Chinook
male,535,1985,Chena,Chinook
male,560,1985,Chena,Chinook
male,490,1985,Chena,Chinook
male,565,1985,Chena,Chinook
male,710,1985,Chena,Chinook
male,710,1985,Chena,Chinook
male,620,1985,Chena,Chinook
male,775,1985,Chena,Chinook
male,510,1985,Chena,Chinook
male,575,1985,Chena,Chinook
male,685,1985,Chena,Chinook
male,615,1985,Chena,Chinook
male,465,1985,Chena,Chinook
male,675,1985,Chena,Chinook
male,720,1985,Chena,Chinook
male,650,1985,Chena,Chinook
male,955,1985,Chena,Chinook
female,815,1985,Chena,Chinook
female,950,1985,Chena,Chinook
female,910,1985,Chena,Chinook
